word,phonetic,class,definition,CEFR,word_book,tag
paraphrase,'pærəfreiz,vt.,"改写,解述",C2,toefl,null
paraphrase,'pærəfreiz,vi.,释义,C2,toefl,null
parasite,'pærəsait,n.,"寄生虫,食客",C2,toefl,"```json
[""Science"", ""Health"", ""Environment""]
```"
parasitic,'pærə'sitik,adj.,"1 寄生 (性) 的,寄生动植物的,寄生体质的2 寄食的,靠别人为",C2,toefl,"```json
[""Science"", ""Health"", ""Environment""]
```"
partial,'pa:ʃəl,n.,泛音,B1,toefl,null
partially,'pa:ʃəli,ad.,"部分地,一部分地,不公平地",B1,toefl,"```json
[""Science"", ""Laws"", ""Education""]
```"
particle,'pa:tikl,n.,"粒子,点,极小量",B2,toefl,null
partisan,'pa:ti'zæn,n.,"党羽,同党的人,游击队员a.  党徒的,效忠的,献身的,盲目推崇的",B2,toefl,"```json
[""Politics"", ""History"", ""Society""]
```"
party,'pa:ti,n.,"宴会,党,政党,社交聚会,当事人",A1,toefl,"```json
[""Politics"", ""Society"", ""Laws""]
```"
party,'pa:ti,vt.,,A1,toefl,"```json
[""Politics"", ""Society"", ""Travel""]
```"
party,'pa:ti,vi.,举行社交聚会,A1,toefl,"```json
[""Politics"", ""Society"", ""Travel""]
```"
passionate,'pæʃənit,a.,"热情的,热烈的,易怒的",B2,toefl,null
patronage,'pætrənidʒ,n.,"赞助,光顾,任免权,保护人的身分",B2,toefl,"```json
[""Art"", ""History"", ""Economy"", ""Politics"", ""Society""]
```"
peak,pi:k,n.,"山顶,顶点,帽舌a.  最高的",B2,toefl,null
peak,pi:k,vi.,"到达最高点,消瘦,缩小",B2,toefl,null
peak,pi:k,vt.,"使竖起,",B2,toefl,null
peck,pek,n.,"啄痕,啄食,许多",C2,toefl,null
peck,pek,vt.,"以喙啄,啄食,扔",C2,toefl,null
peck,pek,vi.,"啄,吹毛求疵,啄食,扔石头",C2,toefl,null
peerless,'piəlis,a.,"无比的,出类的,无双的",C2,toefl,null
penal,'pi:nl,n.,刑事,A1,toefl,"```json
[""Laws"", ""Politics"", ""Society""]
```"
penchant,'pa:ŋʃa:ŋ,"(C) [对…的]强烈嗜好,偏好;",倾向for,C2,toefl,null
pending,'pendiŋ,prep.,"当. . . 的时候,在. . . 期间",C2,toefl,null
penetrate,'penitreit,vt.,"穿透,渗透,看穿",B2,toefl,"```json
[""Tech"", ""Science"", ""Health"", ""Military"", ""Society""]
```"
penetrate,'penitreit,vi.,"刺入,看穿,渗透",B2,toefl,null
peninsula,pi'ninsjulə,n.,半岛,B2,toefl,null
pensive,'pensiv,a.,"沉思的,哀思的,忧沉的",C2,toefl,null
penury,'penjuri,n.,"贫困,贫穷",C2,toefl,null
perceive,pə'si:v,vt.,"感觉,认知,理解",B2,toefl,null
perceptive,pə'septiv,a.,"知觉的,有知觉力的,感知的",C2,toefl,null
percussion,pə'kʌʃn,n.,"1 a.   (常指两个坚硬物体的) 撞击,碰撞b.  震动;  音响2 the ~",C2,toefl,
perennial,pə'renjəl,a.,"四季不断的,继续多年的",C2,toefl,null
perfect,"'pə:fikt,'pə:fekt",n.,"完成式a.  完美的,全然的,理想的,完成式的,正确的",A2,toefl,null
perfect,"'pə:fikt,'pə:fekt",vt.,"使完美,修改",A2,toefl,null
peril,'peril,n.,"危险,冒险",C2,toefl,null
peril,'peril,vt.,"置. . . 于险境,冒险",C2,toefl,null
perilous,'periləs,a.,危险的,C2,toefl,null
permanent,'pə:mənənt,n.,电烫的头发a.  永久的,B1,toefl,null
permeate,'pə:mi'et,vt.,"弥漫,渗透,充满",B2,toefl,null
permeate,'pə:mi'et,vi.,透入,B2,toefl,null
permissible,pə'misəbl,a.,"可允许的,可容许程度的",C1,toefl,null
permissive,pəæ:ɔ'misiv,a.,"许可的,获准的,自由的",B1,toefl,null
permit,"pə:'mit,'pə:mit",n.,"许可证,许可,执照",B1,toefl,null
permit,"pə:'mit,'pə:mit",vt.,"允许,容许",B1,toefl,null
permit,"pə:'mit,'pə:mit",vi.,容许,B1,toefl,null
perpetuate,pə'petjueit,vt.,"使永存,使不朽",C2,toefl,null
perplex,pə'pleks,vt.,"使困惑,使复杂化,使为难",C2,toefl,null
persevere,'pə:si'viə,vi.,"坚持,孜孜不倦,不屈不挠",C2,toefl,null
persistent,pəæ:ɔ'sistənt,a.,"固执的,坚持的,持续的",B2,toefl,null
personnel,'pə:sə'nel,n.,"人员,职员",B2,toefl,null
perspective,pə:'spektiv,n.,"远景,看法,透视a.  透视的",B2,toefl,null
perspective,pə:'spektiv,n.,透视,B2,toefl,null
persuasive,pə'sweisiv,adj.,"有说服力的,善于游说的,令人信服的",B1,toefl,null
persuasive,pə'sweisiv,adv.,~ly,B1,toefl,null
persuasive,pə'sweisiv,n.,~ness,B1,toefl,null
pertinent,'pə:tinənt,a.,"相关的,中肯的,切题的",B2,toefl,null
pervert,pə:'və:t,vt.,"使堕落,歪曲,滥用",C2,toefl,null
pervert,pə:'və:t,n.,"堕落者,反常者",C2,toefl,null
petition,pi'tiʃən,n.,"请愿,诉状,陈情书",B2,toefl,null
petition,pi'tiʃən,vt.,,B2,toefl,null
petition,pi'tiʃən,vi.,"请求,恳求,请愿",B2,toefl,null
petrify,'petrifai,vt.,"1 使…化为石,使…石化;  使…坚硬 僵硬 2 使<人心>变无情 顽固",A1,toefl,null
phase,feiz,n.,"时期,局面,阶段",B2,toefl,"```json
[""Tech"", ""Science"", ""Health""]
```"
phase,feiz,vt.,"使调整相位,逐步执行,实行",B2,toefl,"```json
[""Tech"", ""Science"", ""Art"", ""History"", ""Health"", ""Education""]
```"
phonetics,fəu'netiks,n.,"语音学,发音学",C2,toefl,null
picturesque,'piktʃə'resk,a.,"生动的,如画的,独特的",B2,toefl,null
pierce,piəs,vt.,"刺穿,穿透,洞悉",C1,toefl,null
pierce,piəs,vi.,刺入,C1,toefl,null
pilferage,'pilfəridʒ,n.,"1 小窃行为,小盗窃2 (U)失窃之损失;  失窃品",C2,toefl,null
pious,'paiəs,a.,虔诚的,C2,toefl,null
pit,pit,n.,"深坑,果核,陷阱,深渊,地窖",B1,toefl,null
pit,pit,vt.,"窖藏,使凹下,使竞争,使留疤痕,去. .",B1,toefl,null
pitiful,'pitiful,a.,"慈悲的,可怜的,同情的",A2,toefl,null
pivot,'pivət,n.,"枢轴,支点a.  枢轴的",A1,toefl,"```json
[""Tech"", ""Economy"", ""Sports"", ""Business""]
```"
pivot,'pivət,vi.,在枢轴上转动,A1,toefl,"```json
[""Tech"", ""Economy"", ""Sports"", ""Politics""]
```"
pivot,'pivət,vt.,装枢轴于,A1,toefl,"```json
[""Tech"", ""Economy"", ""Business"", ""Sports""]
```"
pivotal,'pivətl,a.,"枢轴的,关键的",C2,toefl,null
placate,plə'keit,vt.,"抚慰,使和解,怀柔",C2,toefl,null
placid,'plæsid,a.,"平静的,沉着的,平稳的",C2,toefl,null
plague,pleig,n.,"瘟疫,麻烦,灾祸",B2,toefl,"```json
[""Health"", ""History"", ""Environment"", ""Society""]
```"
plague,pleig,vt.,"折磨,使苦恼,使得灾祸",B2,toefl,"```json
[""Health"", ""History"", ""Environment"", ""Society""]
```"
plaintiff,'plentif,n.,原告,A2,toefl,"```json
[""Laws""]
```"
planet,'plænit,n.,行星,A2,toefl,null
plateau,'plætəu,n.,"高地,高原",C2,toefl,null
plausible,'plɔ:zəbl,a.,"似真实的,似合理的,说得煞有其事的,巧嘴的",C1,toefl,null
playwright,'pleirait,n.,剧作家,B2,toefl,"```json
[""Art"", ""Literature""]
```"
plea,pli:,n.,"恳求,辩解,托词,请愿",C1,toefl,null
plead,pli:d,vi.,"辩护,恳求",B2,toefl,"```json
[""Laws"", ""Politics"", ""Society""]
```"
plead,pli:d,vt.,"为. . . 辩护,托称",B2,toefl,"```json
[""Laws"", ""Politics""]
```"
pleasing,'pli:ziŋ,a.,"令人喜爱的,愉快的,舒适的",A2,toefl,null
pleasure,'pleʒə,n.,"快乐,愉快,希望",A1,toefl,null
pleasure,'pleʒə,vt.,,A1,toefl,null
pleasure,'pleʒə,vi.,(使)高兴,A1,toefl,null
pledge,pledʒ,n.,"保证,誓言,抵押",C1,toefl,null
pledge,pledʒ,vt.,"保证,使发誓,举杯祝. . . 健康,典当,抵押",C1,toefl,null
plight,plait,n.,"境况,誓约,困境",C2,toefl,null
plight,plait,vt.,"宣誓,保证,约定",C2,toefl,null
plot,plɔt,n.,"小块土地,地区图,情节,阴谋,图",B2,toefl,null
plot,plɔt,vt.,"划分,绘图,密谋",B2,toefl,null
plot,plɔt,vi.,"密谋,策划v",B2,toefl,null
plumb,plʌm,n.,"铅锤,垂直a.  垂直的",C2,toefl,null
plumb,plʌm,vt.,"使垂直,用铅封,探测,了解",C2,toefl,null
plumb,plʌm,vi.,垂直,C2,toefl,null
plunge,plʌndʒ,n.,"钻进,跳进,跳水,跳水池,落下,盲目投资,投入,下跌",C2,toefl,null
plunge,plʌndʒ,vi.,"投入,跳进,急",C2,toefl,null
poise,pɔiz,n.,"平衡,均衡,姿势,砝码,安静,镇静",C2,toefl,null
poise,pɔiz,vt.,"使平衡,使悬着,保持. . . 姿势",C2,toefl,null
pollute,pə'lju:t,vt.,"污染,弄脏,玷污",A2,toefl,"```json
[""Environment"", ""Health""]
```"
ponder,'pɔndə,vt.,,B2,toefl,null
ponder,'pɔndə,vi.,"沉思,考虑",B2,toefl,null
ponderous,'pɔndərəs,a.,"沉重的,笨重的,冗长的,沉闷的",B1,toefl,null
portable,'pɔ:təbl,a.,"可携带的,可搬运的,可移动的",B1,toefl,"```json
[""Tech"", ""Health"", ""Travel""]
```"
portion,'pɔ:ʃən,n.,"部分,一份,命运,嫁妆",B2,toefl,null
portion,'pɔ:ʃən,vt.,"将. . . 分配,分配,给. . . 嫁妆",B2,toefl,null
portrait,'pɔ:trit,n.,"肖像,人像,半身像,人物描写",A2,toefl,null
portrait,'pɔ:trit,n.,纵向,A2,toefl,null
portray,pɔ:'trei,vt.,"描绘,描写,描写. . . 的肖像,逼真地描写",C2,toefl,null
pose,pəuz,n.,"姿势,姿态,装模作样,伪装",B2,toefl,null
pose,pəuz,vi.,"摆姿势,装模作样,假装",B2,toefl,null
pose,pəuz,vt.,使摆好姿,B2,toefl,null
positive,'pɔzətiv,a.,"肯定的,积极的,绝对的",B1,toefl,null
posterity,pɔs'teriti,n.,"子孙,后裔",A2,toefl,null
postpone,pəust'pəun,vt.,"延迟,使延期,缓办,搁延",B2,toefl,null
postpone,pəust'pəun,vi.,延缓发作,B2,toefl,null
posture,'pɔstʃə,n.,"姿势,态度,情形,形势",A2,toefl,null
posture,'pɔstʃə,vt.,作. . . 的姿势,A2,toefl,null
posture,'pɔstʃə,vi.,作姿势,A2,toefl,null
potent,'pəutənt,a.,"有力的,有效的",B2,toefl,null
potential,pə'tenʃəl,n.,"潜在性,可能性,潜力,位,势,潜能a.  有潜力的,可能的,潜在的",B2,toefl,null
poultry,'pəultri,n.,家禽,C1,toefl,null
practical,'præktikəl,a.,"实际的,现实的,实用性的",B1,toefl,null
preach,pri:tʃ,vt.,,C2,toefl,null
preach,pri:tʃ,vi.,"传道,讲道,鼓吹,宣讲,说教",C2,toefl,null
preach,pri:tʃ,n.,"说教,布道",C2,toefl,null
precede,priæ:ɔ'si:d,vt.,"在. . . 之前,优于,较. . . 优先",B2,toefl,null
precede,priæ:ɔ'si:d,vi.,在前面,B2,toefl,null
precious,'preʃəs,a.,"宝贵的,珍贵的,过于精致的,珍爱的",B1,toefl,null
precipitate,pri'sipiteit,n.,沉淀物,C2,toefl,
precipitate,pri'sipiteit,vt.,"猛抛,使陷入,促成,使沉淀",C2,toefl,
precipitate,pri'sipiteit,vi.,"猛地落下a.  猛地落下的,",C2,toefl,"```json
[""Science"", ""Environment"", ""Health""]
```"
precise,pri'sais,a.,"精确的,严谨的,明白的",A2,toefl,null
preclude,pri'klu:d,vt.,"预先排除,预防,阻止,妨碍",C1,toefl,null
precursor,pri'kə:sə,n.,"先驱者,前导,先进者",C2,toefl,null
predominate,pri'dɔmineit,vt.,"掌握,控制,支配",C2,toefl,null
predominate,pri'dɔmineit,vi.,"统治,成为主流",C2,toefl,null
preeminent,pri:'eminənt,a.,"优秀的,超群的,卓越的",C2,toefl,null
preferable,'prefərəbl,a.,"较好的,较喜爱的,较合宜的",B2,toefl,null
preference,'prefərəns,n.,"偏爱,优先,喜爱物",B1,toefl,null
preference,'prefərəns,n.,首选项,B1,toefl,null
pregnant,'pregnənt,a.,"怀孕的,充满的,含蓄的",B1,toefl,null
prelude,'prelju:d,n.,"序幕,序言,预兆",C2,toefl,"```json
[""Art"", ""Literature"", ""Music""]
```"
prelude,'prelju:d,vi.,作序,C2,toefl,"```json
[""Art"", ""Literature"", ""Music""]
```"
prelude,'prelju:d,vt.,为. . . 作序,C2,toefl,"```json
[""Art"", ""Literature"", ""Music""]
```"
premise,"'premis,pri'maiz",n.,"前提,房屋",C2,toefl,null
premise,"'premis,pri'maiz",vt.,"提论,预述,假定",C2,toefl,null
premise,"'premis,pri'maiz",vi.,作出前提,C2,toefl,null
preserve,pri'zə:v,vt.,"保护,保持,维护,保存,保藏,维持,禁猎",B1,toefl,null
preserve,pri'zə:v,vi.,"做蜜饯,禁猎",B1,toefl,null
preserve,pri'zə:v,n.,"蜜饯,果",B1,toefl,null
pressure,'preʃə,n.,"压,榨,按,强制,压强,压迫,压力",A2,toefl,null
pressure,'preʃə,vt.,"迫使,使增压,密封",A2,toefl,null
prestige,pres'ti:ʒ,n.,"声望,威望,威信",B2,toefl,null
presume,pri'zju:m,vt.,"假定,推测,擅自,意味着",A1,toefl,null
presume,pri'zju:m,vi.,"擅自行动,相信",A1,toefl,null
presumption,pri'zʌmpʃən,n.,"专横,放肆,可能性,推测,假定",A1,toefl,null
presumptuous,pri'zʌmptjuəs,a.,"放肆的,冒昧的,冒失的",C2,toefl,null
pretend,pri'tend,vt.,,B1,toefl,null
pretend,pri'tend,vi.,"假装,伪称,自命,自称",B1,toefl,null
pretentious,pri'tenʃəs,a.,"自负的,自任不凡的,夸耀的",C2,toefl,null
prevail,pri'veil,vi.,"获胜,流行,盛行",B2,toefl,null
prevalent,'prevələnt,a.,"普遍的,流行的",C2,toefl,null
prevent,pri'vent,vt.,,A2,toefl,null
prevent,pri'vent,vi.,"预防,防止,妨碍,阻止,避免",A2,toefl,null
previous,'pri:vjəs,a.,"早先的,前面的,过急的ad.  早先,前面",B1,toefl,null
primary,'praiməri,n.,"最主要者,原色a.  主要的,初期的,根本的,基本的,首要的,原始的",B2,toefl,null
primitive,'primitiv,n.,"原始人,早期艺术家a.  原始的,上古的,旧式的",B1,toefl,null
principal,'prinsəpəl,n.,"校长,首长,本金,委托人,资本,主犯a.  主要的,重要的,首要的",B1,toefl,null
privilege,'privilidʒ,n.,"特权,特别恩典,基本人权,特免",B2,toefl,null
privilege,'privilidʒ,vt.,"给与. . . 特权,特免",B2,toefl,null
probe,prəub,n.,"探针,调查,探测针",B2,toefl,"```json
[""Tech"", ""Science"", ""Health""]
```"
probe,prəub,vt.,"用探针测,详细调查",B2,toefl,"```json
[""Tech"", ""Science"", ""Health""]
```"
probe,prəub,vi.,"探索,调查",B2,toefl,"```json
[""Tech"", ""Science"", ""Health""]
```"
probity,'prabəti,n.,"诚实,廉洁,正直",C2,toefl,null
proceed,prə'si:d,vi.,"进行,开始,起诉,继续进行",B1,toefl,null
process,'prəuses,n.,"程序,进行,过程",B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Education"", ""Society"", ""Laws""]
```"
process,'prəuses,vt.,"加工,处理,对. . . 处置,对. . . 起诉a.  经加",B2,toefl,"```json
[""Tech"", ""Science"", ""Health"", ""Education"", ""Society"", ""Laws""]
```"
proclaim,prə'kleim,vt.,"宣布,公告,赞扬,表明,宣言",B1,toefl,null
prod,prɔd,n.,"刺针,刺棒,签子",C2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Media""]
```"
prod,prɔd,vt.,"戳,刺,刺激",C2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Media""]
```"
prod,prɔd,vi.,"戳,刺",C2,toefl,null
prodigal,'prɔdigəl,n.,"浪费者a.  浪费的,挥霍的,放荡的",A2,toefl,null
prodigious,prə'didʒəs,a.,"很大的,惊人的,异常的",C2,toefl,null
profane,prə'fein,vt.,"亵渎,玷污",A1,toefl,null
profess,prə'fes,vt.,"声称,以. . . 为业,伪称,讲授",C1,toefl,null
profess,prə'fes,vi.,"表白,承认,当教授",C1,toefl,null
profile,'prəufail,n.,"侧面,轮廓,人物素描",B2,toefl,null
profile,'prəufail,vt.,"描绘. . . 轮廓,评论人物",B2,toefl,null
profoundly,prəu'faundli,adv.,"深深地,深刻地;  大大地",B2,toefl,null
profuse,prə'fju:s,a.,"很多的,丰富的,浪费的,慷慨的",C2,toefl,null
progress,"'prəugres,prə'gres",n.,"进步,发展,前进",B2,toefl,null
progress,"'prəugres,prə'gres",vi.,"促进,进步,进行",B2,toefl,null
proliferate,prou'lifəreit,vi.,"增殖,激增,扩散",C2,toefl,null
proliferate,prou'lifəreit,vt.,使激增,C2,toefl,null
prolific,prə'lifik,a.,"生子的,结果实的,多产的,丰富的",C2,toefl,null
prolong,prə'lɔŋ,vt.,"延长,拖延,拖长",A2,toefl,null
prominent,'prɔminənt,a.,"卓越的,显著的,凸出的,突起的",B1,toefl,null
promising,'prɔmisiŋ,a.,"有希望的,前途有望的",A2,toefl,null
prompt,prɔmpt,n.,"提示,提醒,提白,付款期限a.  迅速的,敏捷的,立刻的,提白员的",B2,toefl,null
prompt,prɔmpt,vt.,,B2,toefl,null
prone,prəun,a.,"俯伏的,面向下的有. . . 倾向的",C1,toefl,null
pronounced,prə'naunst,a.,"显著的,断然的,明白的",A2,toefl,null
prop,prɔp,n.,"支柱,支持者,螺旋桨,道具,倚靠人",C2,toefl,null
prop,prɔp,vt.,"支撑,维持",C2,toefl,null
propagate,'prɔpəgeit,vt.,"繁殖,传播,传送",C2,toefl,null
propagate,'prɔpəgeit,vi.,"繁殖,蔓延",C2,toefl,null
propel,prə'pel,vt.,"推进,驱使",C2,toefl,null
propensity,prə'pensiti,n.,"倾向,爱好,习性",C2,toefl,null
proportion,prə'pɔ:ʃən,n.,"比例,比率,均衡,大小,面积,部分",B1,toefl,null
proportion,prə'pɔ:ʃən,vt.,"使成比例,使均衡,分摊",B1,toefl,null
proposal,prə'pəuzəl,n.,"提议,计划,求婚",B1,toefl,null
propose,prə'pəuz,vt.,"计划,打算,求(婚),向. . . 提议,建议",B1,toefl,null
propose,prə'pəuz,vi.,"打算,求婚",B1,toefl,null
propriety,prə'praiəti,n.,"礼貌,规矩,适当",C2,toefl,null
proscribe,prou'skraib,vt.,剥夺……的公权; 禁止,C2,toefl,null
prosecute,'prɔsikju:t,vt.,"进行,实行,起诉,告发,从事",B2,toefl,null
prosecute,'prɔsikju:t,vi.,"告发,起诉,作检察官",B2,toefl,null
prospect,"'prɔspekt,prəs'pekt",n.,"景色,希望,展望",B2,toefl,"```json
[""Economy"", ""Science"", ""Environment"", ""Health"", ""Education""]
```"
prospect,"'prɔspekt,prəs'pekt",vt.,"勘探,寻找",B2,toefl,"```json
[""Economy"", ""Science"", ""Environment"", ""Health"", ""Society""]
```"
prospect,"'prɔspekt,prəs'pekt",vi.,"勘探,有前途",B2,toefl,"```json
[""Economy"", ""Business"", ""Environment"", ""Health"", ""Society""]
```"
prospective,prəs'pektiv,a.,"有希望的,预期的,将来的",B2,toefl,null
prosperous,'prɔspərəs,a.,"成功的,繁盛的,顺利的,幸运的",B1,toefl,null
prosperity,prɔs'periti,n.,"繁荣,幸运,成功",B1,toefl,null
protein,'prəuti:n,n.,蛋白质a.  蛋白质的,A2,toefl,"```json
[""Science"", ""Health""]
```"
protract,prə'trækt,vt.,"延长,托长,伸出,绘制",B1,toefl,null
protrude,prə'tru:d,vi.,"凸出,伸出,吐出",C2,toefl,null
protrude,prə'tru:d,vt.,"使伸出,使突出",C2,toefl,null
provide,prə'vaid,vt.,"提供,供应,预备,装备",A2,toefl,null
provide,prə'vaid,vi.,"作准备,瞻养,规定",A2,toefl,null
provident,'prɔvidənt,a.,"有先见之明的,有远虑的,节俭的",C2,toefl,null
provision,prə'viʒən,n.,"预备,准备,粮食,规定,供应,食物",B2,toefl,null
provision,prə'viʒən,vt.,供给. . . 食物及必需品,B2,toefl,null
provoke,prə'vəuk,vt.,"激怒,惹起,驱使",C2,toefl,null
proximity,prak'siməti,n.,"接近,亲近",B2,toefl,null
proxy,'prɔksi,n.,"代理,代理人,委托书",C2,toefl,"```json
[""Tech"", ""Politics"", ""Laws""]
```"
prudent,'pru:dənt,a.,"审慎的,三思而后行的,精明的,节俭的",C1,toefl,null
prune,pru:n,n.,"干梅子,梅干,深紫红色,傻瓜",C2,toefl,null
prune,pru:n,vt.,"修剪,砍掉,删除",C2,toefl,null
prune,pru:n,vi.,"删除,删节",C2,toefl,null
puddle,'pʌdl,n.,"水池,地上积水,水坑,胶土",C2,toefl,null
puddle,'pʌdl,vt.,搅浊,C2,toefl,null
puddle,'pʌdl,vi.,"搅泥浆,在泥污中打滚,",C2,toefl,null
punch,pʌntʃ,n.,"打洞器,钻孔机,冲压机,冲床,混合甜饮料,殴打,力量",B2,toefl,null
punch,pʌntʃ,vt.,"以拳重击,开",B2,toefl,null
punctual,'pʌŋktjuəl,a.,"准时的,守时的,点状的,正确的",B2,toefl,null
pungent,'pʌndʒənt,a.,"苦痛的,刺激性的,严厉的",C2,toefl,null
purchase,'pə:tʃəs,n.,"购买,购买品,起重装置,紧握,价值",B2,toefl,null
purchase,'pə:tʃəs,vt.,"购买,赢得,努力取得,举起",B2,toefl,null
purge,pə:dʒ,n.,"净化,清除,泻药",C2,toefl,"```json
[""History"", ""Politics"", ""Laws"", ""Society""]
```"
purge,pə:dʒ,vt.,,C2,toefl,"```json
[""History"", ""Politics"", ""Laws""]
```"
purge,pə:dʒ,vi.,"(使)净化,清除,(使)通便",C2,toefl,"```json
[""History"", ""Politics"", ""Laws""]
```"
quaint,kweint,a.,"古雅的,离奇有趣的,奇怪的",C2,toefl,null
qualified,'kwɔlifaid,a.,有资格的,B1,toefl,null
quality,'kwɔliti,n.,"品质,特质,才能,质量a.  优质的",A2,toefl,null
quality,'kwɔliti,n.,品质,A2,toefl,null
quantitative,'kwɔntitətiv,a.,"数量的,定量的",C1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education""]
```"
quarter,'kwɔ:tə,n.,"四分之一,一刻钟,季度,地区",A1,toefl,null
quarter,'kwɔ:tə,vt.,"四等分,四肢分解",A1,toefl,null
quarter,'kwɔ:tə,vi.,"驻扎,住宿",A1,toefl,null
quartz,kwɔ:ts,n.,石英,C1,toefl,"```json
[""Tech"", ""Science"", ""Environment""]
```"
queer,'kwiə,n.,"同性恋者a.  奇怪的,不舒服的,可疑的",B2,toefl,null
queer,'kwiə,vt.,搞糟,B2,toefl,null
quell,kwel,vt.,"压制,平息,减轻",C2,toefl,null
query,'kwiəri,n.,"疑问,疑问号,质问",B2,toefl,null
query,'kwiəri,vt.,,B2,toefl,null
query,'kwiəri,vi.,"询问,质问",B2,toefl,null
query,'kwiəri,n.,查询,B2,toefl,null
quiver,'kwivə,n.,"震动,颤抖,箭袋,大群",C2,toefl,null
quiver,'kwivə,vi.,"颤抖,振动,射中",C2,toefl,null
quiver,'kwivə,vt.,使颤动a.  敏捷的,C2,toefl,null
quota,'kwəutə,n.,"配额,限额",C1,toefl,"```json
[""Economy"", ""Politics"", ""Laws"", ""Society""]
```"
radiant,'reidjənt,a.,"发光的,明亮的,辐射的,容光焕发的",C2,toefl,"```json
[""Art"", ""Fashion"", ""Literature""]
```"
radiate,'reidieit,vt.,"放射,散发,广播,传播,辐射",B2,toefl,null
radiate,'reidieit,vi.,"发光,辐射,流露a.  有射线的,辐射",B2,toefl,null
